address,area,bedrooms,date,floors,price,title,road,ward,district,address_complete,road_cat,ward_cat,district_cat,price_converted,is_price_per_m2,price_per_m2
"Đường Vườn Đào, Xã Uy Nỗ, Huyện Đông Anh, Hà Nội",102,3,Hôm qua,2," 23,8 tỷ","Vườn Đào 2 View Vườn Hoa Đông Anh Sát Hồ Sinh Thái Ở Cực Sướng Chủ Nhiệt B,án Thương L",Vườn Đào,Uy Nỗ,Đông Anh,1,982,310,27,23800.0,False,233.33333333333334
"Đường Vườn Đào, Xã Uy Nỗ, Huyện Đông Anh, Hà Nội",100,1,Hôm qua,1, 23 tỷ,VƯỜN ĐÀO ĐÔNG ANH THẤP HƠN HÀNG XÓM 20 GIÁ CHỐT ALO E ĐẢNG GẬP TRỰC TIẾP ĐẦU TƯ LÀ THẮNG,Vườn Đào,Uy Nỗ,Đông Anh,1,982,310,27,23000.0,False,230.0
"Đường Đông Hội, Xã Đông Hội, Huyện Đông Anh, Hà Nội",58,2,Hôm qua,1," 6,96 tỷ",PHẢI THẬT NHANH MỚI KỊP ĐÔNG HỘI ĐÔNG ANH ĐẦU TƯ LÀ THẮNG NGÕ NÔNG NGẮN THÔNG ÔTÔ TRÁNH.,Đông Hội,Đông Hội,Đông Anh,1,1071,363,27,6960.0,False,120.0
"Đường Vườn Đào, Thị trấn Đông Anh, Huyện Đông Anh, Hà Nội",108,3,Hôm qua,3," 24,8 tỷ",BÁN GẤP ĐẤT VƯỜN ĐÀO ĐÔNG ANH CHỈ 22XT ĐẦU TƯ LÀ THẮNG VIEW TRIỆU ĐÔ BA BƯỚC RA HỒ SINH T,Vườn Đào,Đông Anh,Đông Anh,1,982,361,27,24800.0,False,229.62962962962962
"Đường Đỗ Đức Dục, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",75,2,Hôm nay,4," 7,05 tỷ",Cung cư cao cấp Vinhomes west point-Nam Từ Liêm. 75m 2PN 2VS chỉ 7.05 tỷ,Đỗ Đức Dục,Mễ Trì,Nam Từ Liêm,1,1134,134,14,7050.0,False,94.0
"Phố Trung Kính, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",65,4,Hôm nay,5," 25,3 tỷ","SIÊU PHẨM! Nhà 5 tầng Trung Kính - Cầu Giấy, phân lô ô tô tránh.65m 25.3 tỷ. Full nội thất",Trung Kính,Yên Hòa,Cầu Giấy,1,799,346,4,25300.0,False,389.2307692307692
"Phố Chính Kinh, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",60,4,Hôm nay,4," 8,92 tỷ",Bán nhà 4 tầng phố Chính Kinh - Thanh Xuân. 60m MT5.5m 8.92 tỷ,Chính Kinh,Nhân Chính,Thanh Xuân,1,105,161,22,8920.0,False,148.66666666666666
"Đường Lê Trọng Tấn, Phường Hà Cầu, Quận Hà Đông, Hà Nội",130,3,Hôm nay,9," 4,99 tỷ",HÓT! Bán Căn hộ CC 28A Lê Trọng Tấn - Hà Đông. Căn góc 130m 3PN 2VS chỉ 4.99 tỷ,Lê Trọng Tấn,Hà Cầu,Hà Đông,1,409,73,10,4990.0,False,38.38461538461539
"Đường Nguyễn Trãi, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",60,2,Hôm nay,1," 5,95 tỷ","Siêu phẩm TT Tầng 1 nhà G7 Nguyễn Trãi -Thanh Xuân. Ô tô tránh, KD 60m 2PN VS 5.95 tỷ",Nguyễn Trãi,Thanh Xuân Nam,Thanh Xuân,1,558,238,22,5950.0,False,99.16666666666667
"Đường Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",65,2,Hôm nay,5," 3,12 tỷ",Căn hộ TT Dụng cụ Đo Lường Nguyễn Trãi -Thanh Xuân. 65m 2PN VS chỉ 3.12 tỷ. Về ở ngay,Nguyễn Trãi,Thanh Xuân Trung,Thanh Xuân,1,558,239,22,3120.0,False,48.0
"Đường Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",90,3,Hôm nay,3," 3,17 tỷ","Siêu Phẩm, Căn hộ TT 129 Nguyễn Trãi - Thanh Xuân. 90m 3PN 2VS chỉ 3.17 tỷ. Nhà chỉ việc ở",Nguyễn Trãi,Thượng Đình,Thanh Xuân,1,558,248,22,3170.0,False,35.22222222222222
"Đường Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",65,3,Hôm nay,2," 3,32 tỷ",Siêu phẩm! TT Nhà Máy thuốc lá Thăng Long - Thanh Xuân . Căn góc 65m 3PN 2VS 3.32 tỷ.,Nguyễn Trãi,Thượng Đình,Thanh Xuân,1,558,248,22,3320.0,False,51.07692307692308
"Phố Nguyễn Quý Đức, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",90,3,Hôm nay,4," 3,71 tỷ","Bán CH TT Khu nhà A Thanh Xuân Bắc - Thanh Xuân, Căn góc mặt phố . 90m 3PN 2VS chỉ 3.71 tỷ",Nguyễn Quý Đức,Thanh Xuân Bắc,Thanh Xuân,1,540,237,22,3710.0,False,41.22222222222222
"Phố Nguyễn Ngọc Vũ, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",35,3,Hôm nay,5," 7,54 tỷ","HÓT! Bán nhà 5 tầng phố Nguyễn Ngọc Vũ - Cầu Giấy, thoáng trước sau. 35m 7.54 tỷ.",Nguyễn Ngọc Vũ,Trung Hòa,Cầu Giấy,1,533,271,4,7540.0,False,215.42857142857142
"Đường Tú Mỡ, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",130,3,Hôm nay,5," 9,72 tỷ",Siêu phẩm! Căn hộ Chung cư số 5 Tú Mỡ -Cầu Giấy. Căn góc 136m 3PN 3VS 9.72 tỷ,Tú Mỡ,Trung Hòa,Cầu Giấy,1,900,271,4,9720.0,False,74.76923076923077
"Phố Nhân Hòa, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",43,6,Hôm nay,5," 10,3 tỷ","Bán nhà 5 tầng phố Nhân Hoà - Thanh Xuân, phân lô ô tô. 43m 10.3 tỷ",Nhân Hòa,Nhân Chính,Thanh Xuân,1,613,161,22,10300.0,False,239.53488372093022
"Phố Tô Vĩnh Diện, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",30,4,Hôm nay,4," 6,15 tỷ","Bán nhà 4 tầng phố Tô Vĩnh Diện - Thanh Xuân, Gần phố. 30m 6.15 tỷ",Tô Vĩnh Diện,Khương Trung,Thanh Xuân,1,892,95,22,6150.0,False,205.0
"Phố Cự Lộc, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",100,10,Hôm nay,6," 35,7 tỷ",SIÊU PHẨM! Bán nhà mặt phố Cự Lộc - Thanh Xuân. 100m 35.7 tỷ,Cự Lộc,Thượng Đình,Thanh Xuân,1,160,248,22,35700.0,False,357.0
"Phố Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",36,4,Hôm nay,5," 6,64 tỷ",Siêu phẩm! Bán nhà 5 tầng phố Quan Nhân - Thanh Xuân. Căn góc 36m MT6m 6.64 tỷ.,Quan Nhân,Nhân Chính,Thanh Xuân,1,691,161,22,6640.0,False,184.44444444444446
"Phố Vũ Tông Phan, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",47,4,Hôm nay,4," 7,73 tỷ","Siêu phẩm mới coong, bán nhà 4 tầng phố Vũ Tông Phan - Thanh Xuân, 2 thoáng. 47m 7.73 tỷ",Vũ Tông Phan,Khương Đình,Thanh Xuân,1,976,96,22,7730.0,False,164.46808510638297
"Đường Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",61,1,Hôm nay,1," 7,63 tỷ",Mảnh đất vàng còn sót lại phố Khương Trung - Thanh Xuân . Nhà cấp 4 61m MT8m 7.63 tỷ,Khương Trung,Khương Trung,Thanh Xuân,1,343,95,22,7630.0,False,125.08196721311475
"Đường Hà Trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội",35,3,Hôm qua,5, 6 tỷ,"[NHÀ ĐẸP] Chỉ 6,x Tỷ Có Ngay Nhà Trung Tâm Hà Đông – 5 Tầng Full Nội Thất – Ngõ Rộng",Hà Trì,Hà Cầu,Hà Đông,1,240,73,10,6000.0,False,171.42857142857142
"Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",80,6,Hôm qua,6," 34,9 tỷ","Thông Tin Chuẩn Nhà Phân Lô Liền Kề Phường Xuân La Tây Hồ, 80m2 6 Tầng Thang Máy, MT: 8.5m",Xuân La,Xuân La,Tây Hồ,1,992,338,25,34900.0,False,436.25
"Đường Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",50,6,Hôm qua,7," 23,5 tỷ","bán nhà LK HimLam Vạn Phúc, 50m2, 7T, MT 5.5m, thang máy, vỉa hè 3m, đường 10m, 23.5 tỷ",Vạn Phúc,Vạn Phúc,Hà Đông,1,986,334,10,23500.0,False,470.0
"Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",40,4,Hôm qua,7," 12,5 tỷ",Phạm Văn Đồng - Nhà mới 7 tầng thang máy - Ô tô đỗ cửa - Cạnh siêu thị Mega - 12 tỷ,Phạm Văn Đồng,Cổ Nhuế 1,Bắc Từ Liêm,1,686,37,2,12500.0,False,312.5
"Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",47,3,Hôm qua,4," 6,6 tỷ",Bán nhà Ngọc Thụy 47m² – 3.5 tầng – Full nội thất – Giá 6.6 tỷ,Ngọc Thụy,Ngọc Thụy,Long Biên,1,604,159,11,6600.0,False,140.4255319148936
"Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",60,5,Hôm qua,5, 15 tỷ,"Siêu Phẩm Bay Nhanh - Mặt Ngõ Hoàng Mai - 5 Tầng Thang Máy - Dt 60m x 5tg,Mt4.2- Giá 15Ty",Hoàng Mai,Hoàng Văn Thụ,Hoàng Mai,1,215,72,9,15000.0,False,250.0
"Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",50,6,Hôm qua,6," 21,79 tỷ","Bán nhanh nhà liền kề gần phố Quang Trung Hà Đông , 50m2 6 tầng thang máy, giá tốt",Quang Trung,Quang Trung,Hà Đông,1,698,208,10,21790.0,False,435.8
"Đường Đại Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",60,5,Hôm qua,5," 13,85 tỷ","NHÀ MẶT NGÕ Ô TÔ KINH DOANH Ở ĐẠI MỖ, NAM TỪ LIÊM ,DT RỘNG, MẶT TIỀN ĐẸP, Ở SƯỚNG",Đại Mỗ,Đại Mỗ,Nam Từ Liêm,1,1088,375,14,13850.0,False,230.83333333333334
"Đường Đa Sĩ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",30,3,Hôm qua,5," 6,35 tỷ","Nhà riêng ở Đa Sỹ, Hà Đông, DT 30m2, 3PN, ngõ rộng, gần ô tô",Đa Sĩ,Kiến Hưng,Hà Đông,1,1043,108,10,6350.0,False,211.66666666666666
"Đường Nguyễn Văn Trỗi, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",57,4,Hôm qua,5," 21,2 tỷ",NGUYỄN VĂN TRỖI THANH XUÂN PHÂN LÔ Ô TÔ TRÁNH 21.2TỶ 57M 5 TẦNG MT3.82 KINH DOANH SẦM UẤT,Nguyễn Văn Trỗi,Phương Liệt,Thanh Xuân,1,572,199,22,21200.0,False,371.9298245614035
"Phố Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",72,2,Hôm nay,1," 4,73 tỷ","Cần bán căn hộN02 ngõ 84 Chùa Láng, nhà đẹp sẵn sổ, Căn Góc 72m giá 4,73tỷ",Chùa Láng,Láng Thượng,Đống Đa,1,109,112,28,4730.0,False,65.69444444444444
"Phố Dương Quảng Hàm, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",100,4,Hôm nay,3," 39,9 tỷ",🏢 SIÊU PHẨM MẶT PHỐ DƯƠNG QUẢNG HÀM – 2 MẶT THOÁNG – DIỆN TÍCH 103M² – GIÁ CHỈ 39.9 TỶ 🏢,Dương Quảng Hàm,Quan Hoa,Cầu Giấy,1,171,204,4,39900.0,False,399.0
"Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",65,2,Hôm nay,1," 5,2 tỷ","Cần bán căn hộ 2 ngủ CT2B KĐT Nam Cường nhà đẹp sẵn sổ giá 5,2 tỷ",Phạm Văn Đồng,Cổ Nhuế 1,Bắc Từ Liêm,1,686,37,2,5200.0,False,80.0
"Đường Xuân Tảo, Phường Xuân Tảo, Quận Bắc Từ Liêm, Hà Nội",78,2,Hôm nay,1," 6,68 tỷ","Cần bán căn hộ 2 ngủ N02T2 Ngoại Giao Đoàn nhà đẹp ,thoáng mát giá 6,68 tỷ",Xuân Tảo,Xuân Tảo,Bắc Từ Liêm,1,996,342,2,6680.0,False,85.64102564102564
"Phố Thái Thịnh, Phường Trung Liệt, Quận Đống Đa, Hà Nội",115,2,Hôm nay,1," 8,2 tỷ","Cần bán căn hộ Hà Thành Plaza 102 Thái Thịnh, Đống Đa nhà đẹp sẵn sổ 115m giá 8,2 tỷ",Thái Thịnh,Trung Liệt,Đống Đa,1,755,273,28,8200.0,False,71.30434782608695
"Đường Hoàng Đạo Thúy, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",67,2,Hôm nay,1," 4,85 tỷ","Cần bán căn hộ 2 ngủ N2F Trung Hòa Nhân Chính sẵn sổ nhà đẹp 67m giá 4,85 tỷ",Hoàng Đạo Thúy,Trung Hòa,Cầu Giấy,1,228,271,4,4850.0,False,72.38805970149254
"Đường Lê Trọng Tấn, Phường Hà Cầu, Quận Hà Đông, Hà Nội",95,2,Hôm nay,1," 4,2 tỷ","Cần bán căn hộ 3 ngủ Chung Cư Thủy Lợi - Lê Trọng Tấn Hà Đông 95m giá 4,2 tỷ",Lê Trọng Tấn,Hà Cầu,Hà Đông,1,409,73,10,4200.0,False,44.21052631578947
"Đường Phạm Hùng, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",70,2,Hôm nay,1," 5,1 tỷ","Cần bán căn hộ Chung Cư FLC36 Phạm Hùng nhà đẹp sẵn sổ giá 5,1 tỷ",Phạm Hùng,Mỹ Đình 2,Nam Từ Liêm,1,678,138,14,5100.0,False,72.85714285714286
"Đường Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",128,3,Hôm nay,1," 9,4 tỷ","Cần bán căn hộ Time Tower 35 Lê Văn Lương, nhà đẹp sẵn sổ 128m giá 9,4 tỷ",Lê Văn Lương,Nhân Chính,Thanh Xuân,1,414,161,22,9400.0,False,73.4375
"Phố Trần Quốc Hoàn, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",40,7,Hôm nay,6," 13,99 tỷ","BÁN NHÀ KHU PL ĐHNN NGÕ 31 TRẦN QUỐC HOÀN, CẦU GIẤY 40M2 6 TẦNG GIÁ 13,99 TỶ",Trần Quốc Hoàn,Dịch Vọng Hậu,Cầu Giấy,1,848,52,4,13990.0,False,349.75
"Phố Vũ Tông Phan, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",40,2,Hôm nay,1," 1,08 tỷ","Chung cư Mini tại Trường Chinh, Thanh Xuân 40m2, 2ngủ, đủ nội thất, nhỉnh 1 tỷ",Vũ Tông Phan,Khương Trung,Thanh Xuân,1,976,95,22,1080.0,False,27.0
"Phố Hàng Quạt, Phường Hàng Gai, Quận Hoàn Kiếm, Hà Nội",72,4,Hôm nay,3, 29 tỷ,"Giá nào cũng bán! MP Hàng Quạt, Hoàn Kiếm 72m chỉ 29 tỷ kinh doanh sầm uất 2 chiều ô tô",Hàng Quạt,Hàng Gai,Hoàn Kiếm,1,278,64,8,29000.0,False,402.77777777777777
"Phố Vương Thừa Vũ, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",70,4,Hôm nay,4," 12,3 tỷ",70m2*4 tầng*sân riêng* ngõ thông VF3 đỗ cổng 12.3 tỷ phố Vương Thừa Vũ- Quận Thanh Xuân.,Vương Thừa Vũ,Khương Trung,Thanh Xuân,1,981,95,22,12300.0,False,175.71428571428572
"Đường Nguyễn Văn Cừ, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",45,4,Hôm nay,5," 13,8 tỷ",BÁN NHÀ MẶT PHỐ NGUYỄN VĂN CỪ45M-5T13.8TỶ KINH DOANH BẤT CHẤP NÚT GIAO THÔNG CHÍNH,Nguyễn Văn Cừ,Ngọc Lâm,Long Biên,1,564,157,11,13800.0,False,306.6666666666667
"Đường Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",66,5,Hôm nay,5," 14,2 tỷ","BÁN NHÀ PHỐ NGỌC LÂM 66M-5T-5MT 14,2TỶ GARA Ô TÔ 7 CHỖ NGÕ RỘNG HÀNG XÓM MIBEC 100M",Ngọc Lâm,Ngọc Lâm,Long Biên,1,603,157,11,14200.0,False,215.15151515151516
"Đường Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",52,5,Hôm nay,6," 10,25 tỷ","BÁN NHÀ PHỐ NGỌC LÂM NGÕ Ô TÔ 4 CHỖ GẦN PHỐ AN SINH TIỆN ÍCH ĐỈNH HIẾM 52M-6T- 4MT 10,25TỶ",Ngọc Lâm,Ngọc Lâm,Long Biên,1,603,157,11,10250.0,False,197.1153846153846
"Phố Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",80,5,Hôm nay,7," 16,9 tỷ","BÁN NHÀ PHỐ BỒ ĐỀ LONG BIÊN HÀ NỘI 66M 7T 6MT 16,9TỶ GARA OTO THANG MÁY KINH DOANH TỐT",Bồ Đề,Bồ Đề,Long Biên,1,83,19,11,16900.0,False,211.25
"Đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội",40,4,Hôm nay,5," 8,35 tỷ","BÁN NHÀ PHỐ NGUYỄN VĂN CỪ LONG BIÊN HÀ NỘI 40M5T 5MT 8,35 TỶ Ô TÔ ĐỖ CỬA KINH DOANH ĐỈNH",Nguyễn Văn Cừ,Bồ Đề,Long Biên,1,564,19,11,8350.0,False,208.75
"Đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội",30,4,Hôm nay,4," 8,5 tỷ","BÁN NHÀ MẶT PHỐ NGUYỄN VĂN CỪ LONG BIÊN HÀ NỘI 30M4T 8,5 TỶ KINH DOANH KHỦNG SẦM UẤT BẬC1",Nguyễn Văn Cừ,Bồ Đề,Long Biên,1,564,19,11,8500.0,False,283.3333333333333
"Phố Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",60,6,Hôm nay,6," 17,2 tỷ",BÁN NHÀ PHỐ BỒ ĐỀ LONG BIÊN HÀ NỘI 60M-6T-5MT 17TỶ Ô TÔ TRÁNH AN SINH ĐỈNH KINH DOANH,Bồ Đề,Bồ Đề,Long Biên,1,83,19,11,17200.0,False,286.6666666666667
"Đường Ngô Gia Tự, Phường Đức Giang, Quận Long Biên, Hà Nội",45,1,Hôm nay,1, 12 tỷ,BÁN NHÀ MẶT PHỐ NGÔ GIA TỰ LONG BIÊN 45M-4TẦNG 12TỶ KINH DOANH ĐỈNH NÚT GIAO THÔNG SẦM UẤT,Ngô Gia Tự,Đức Giang,Long Biên,1,587,390,11,12000.0,False,266.6666666666667
"Đường Sài Đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội",55,4,Hôm nay,3," 15,5 tỷ","BÁN NHÀ SÀI ĐỒNG LONG BIÊN 55M3T 13,5 TỶ NGÕ Ô TÔ TRÁNH KINH DOANH ĐỈNH TIỆN ÍCH BẠT NGÀN",Sài Đồng,Sài Đồng,Long Biên,1,724,219,11,15500.0,False,281.8181818181818
"Phố Trạm, Phường Long Biên, Quận Long Biên, Hà Nội",55,3,Hôm nay,5," 6,8 tỷ","BÁN NHÀ PHỐ TRẠM LONG BIÊN HÀ NỘI LÔ GÓC 55M6,8TỶ 5T11MT GARA Ô TÔ 7 CHỖ NGÕ THÔNG",Trạm,Long Biên,Long Biên,1,826,117,11,6800.0,False,123.63636363636364
"Phố Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",60,6,Hôm nay,5," 12,2 tỷ","BÁN NHÀ PHỐ BỒ ĐỀ LONG BIÊN HÀ NỘI 60M 12,2TỶ 5T4,5MT NHÀ MỚI CHỦ THIẾT KẾ TÂM HUYẾT",Bồ Đề,Bồ Đề,Long Biên,1,83,19,11,12200.0,False,203.33333333333334
"Phố Hồng Tiến, Phường Bồ Đề, Quận Long Biên, Hà Nội",69,3,Hôm nay,3, 14 tỷ,BÁN NHÀ PHỐ HỒNG TIẾN BỒ ĐỀ LONG BIÊN HÀ NỘI 69M- 4TẦNG-6MT.14 tỷ Ô TÔ VÀO NHÀ NGÕ THÔNG,Hồng Tiến,Bồ Đề,Long Biên,1,327,19,11,14000.0,False,202.8985507246377
"Phố Lê Gia Định, Phường Phố Huế, Quận Hai Bà Trưng, Hà Nội",60,2,Hôm nay,2," 2,45 tỷ",Tập thể trung tâm Hai Bà Trưng - 60m – Nhà mới ở luôn - 2.45 tỷ,Lê Gia Định,Phố Huế,Hai Bà Trưng,1,396,169,6,2450.0,False,40.833333333333336
"Phố Kim Đồng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",50,4,Hôm nay,4," 7,6 tỷ",KIM ĐỒNG 50m– KINH DOANH ĐỈNH – NHÀ 2 MẶT NGÕ – 7.6 TỶ,Kim Đồng,Giáp Bát,Hoàng Mai,1,357,56,9,7600.0,False,152.0
"Đường Hòa Bình 2, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",20,2,Hôm nay,4," 4,6 tỷ","Bán nhà Bạch Mai, Nhỉnh 4,5 tỷ, full đồ, thoáng sáng, Văn Minh, cạnh Chợ Mơ, 2 ngủ ở luôn",Hòa Bình 2,Bạch Mai,Hai Bà Trưng,1,293,7,6,4600.0,False,230.0
"Đường Hòa Bình, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",40,3,Hôm nay,6," 8,3 tỷ",MINH KHAI-GỐC ĐỀ - Ô TÔ CON ĐỖ CỬA -THANG MÁY 6T -NGÕ THÔNG -KINH DOANH -Full NỘI THẤT Ở L,Hòa Bình,Minh Khai,Hai Bà Trưng,1,292,129,6,8300.0,False,207.5
"Đường Láng Hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội",63,5,Hôm nay,5," 14,35 tỷ",HIẾM HIẾM LÁNG HẠ PHÂN LÔ Ô TÔ TRÁNH HƠN 40M RA PHỐ THÔNG TỨ TUNG Ô CHỜ THANG MÁY KI,Láng Hạ,Láng Hạ,Đống Đa,1,387,111,28,14350.0,False,227.77777777777777
"Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",33,3,Hôm nay,5," 5,85 tỷ","Cần bán nhà xây mới 5 tầng ngõ 250 Tân Mai, ngay ngã tư Tân Mai- Kim Đồng ngõ thông ô tô n",Tân Mai,Tân Mai,Hoàng Mai,1,871,293,9,5850.0,False,177.27272727272728
"Phố Võ Thị Sáu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",30,3,Hôm nay,5," 5,25 tỷ",Võ Thị sáu 30m - Dân xây- Gần hồ- Nhiều tiện ích- Ngõ thông- Nhỉnh 5 tỷ,Võ Thị Sáu,Thanh Nhàn,Hai Bà Trưng,1,941,233,6,5250.0,False,175.0
"Phố Kim Ngưu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",34,3,Hôm nay,5," 6,35 tỷ",BÁN NHÀ PHỐ KIM NGƯU - 5 TẦNG ĐẸP LUNG LINH X 34M2 X NHỈNH 6TỶ QUAY ĐẦU - NGÕ THÔNG KHẮP N,Kim Ngưu,Thanh Nhàn,Hai Bà Trưng,1,354,233,6,6350.0,False,186.76470588235293
"Đường Thanh Nhàn, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",45,3,Hôm nay,4," 9,05 tỷ","Bán Nhà Phố Thanh Nhàn 45m - 4 tầng lô góc, Kinh Doanh Tốt",Thanh Nhàn,Thanh Nhàn,Hai Bà Trưng,1,740,233,6,9050.0,False,201.11111111111111
"Phố Lê Hồng Phong, Phường Điện Biên, Quận Ba Đình, Hà Nội",57,5,Hôm nay,5," 15,6 tỷ",BÁN NHÀ LÊ HỒNG PHONG 57m - PHÂN LÔ - THANG MÁY- NGÕ THÔNG - 15.6 tỷ,Lê Hồng Phong,Điện Biên,Ba Đình,1,397,358,1,15600.0,False,273.6842105263158
"Đường Láng Hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội",50,4,Hôm nay,4," 9,6 tỷ","Láng Hạ, Đống Đa - 50m2 x 4 tầng - Siêu phẩm nhà đẹp - Ngõ thông - Sát phố - Giá nhỉnh 9.x",Láng Hạ,Láng Hạ,Đống Đa,1,387,111,28,9600.0,False,192.0
"Phố Phương Mai, Phường Phương Mai, Quận Đống Đa, Hà Nội",45,4,Hôm nay,6," 9,85 tỷ",HỒ PHƯƠNG MAI - ĐỐNG ĐA - 45M - 6 TẦNG - THANG MÁY - 20M RA ÔTÔ - VIEW HỒ,Phương Mai,Phương Mai,Đống Đa,1,674,200,28,9850.0,False,218.88888888888889
"Phố Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",40,4,Hôm nay,5," 6,38 tỷ",ĐẲNG CẤP SIÊU PHẨM ĐỐNG ĐA - PHỐ HÀO NAM NHÀ 6 TẦNG XÂY MỚI - 40M RA Ô TÔ - Ở ĐẲNG CẤP FU,Hào Nam,Ô Chợ Dừa,Đống Đa,1,291,355,28,6380.0,False,159.5
"Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",38,7,Hôm nay,5," 7,6 tỷ","Bán nhà Minh Khai 38m, 5 tầng - dòng tiền - ngõ to thông - 7 phòng, 7,6 tỷ",Minh Khai,Minh Khai,Hai Bà Trưng,1,456,129,6,7600.0,False,200.0
"Phố Đại La, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",40,3,Hôm nay,5," 8,56 tỷ",Phố Đại La - phân lô gần Minh Khai - Thang máy - 40m2 - 5TẦNG - gần ĐH Kinh tế quốc dân,Đại La,Đồng Tâm,Hai Bà Trưng,1,1085,370,6,8560.0,False,214.0
"Đường Giải Phóng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",62,4,Hôm nay,4," 8,25 tỷ","Nhà đẹp Giải Phóng, Hoàng Mai, 62m, 4 tầng, ngõ ô tô, nhỉnh 8 tỷ",Giải Phóng,Giáp Bát,Hoàng Mai,1,192,56,9,8250.0,False,133.06451612903226
"Đường Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",55,2,Hôm nay,3," 2,69 tỷ","Hiếm! Tập thể NGUYỄN TRÃI, dtsd 55m, giá 2,69 tỷ",Nguyễn Trãi,Thanh Xuân Trung,Thanh Xuân,1,558,239,22,2690.0,False,48.90909090909091
"Đường Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",36,3,Hôm nay,2," 3,4 tỷ","TẬP THỂ KHƯƠNG TRUNG - THANH XUÂN - SỬ DỤNG 2 TẦNG TỔNG 100M2 - 3 NGỦ 2 WC - 3,4 TỶ",Khương Trung,Khương Trung,Thanh Xuân,1,343,95,22,3400.0,False,94.44444444444444
