Title,price_converted,price_per_m2,area,bedrooms,property_type,district,property_cat,district_cat
"💥SIÊU PHẨM 16TỶ MẶT PHỐ KIM MÃ,BA ĐÌNH-KINH DOANH ĐỈNH-VỈA HÈ ĐÁ BÓNG💥",5350.0,167.0,32.0,3.0,"Nhà mặt phố, mặt tiền",Quận Ba Đình,67,16
CHỈ 3 TỶ700TR NHẬN NGAY CĂN 3PN2VS 80m FULL ĐỒ ĐẸP VIEW BIỂN HỒ VHOCP,5350.0,167.0,32.0,3.0,Chung cư,Huyện Gia Lâm,0,2
NHỈNH 2 TỶ TẬP THỂ NGUYỄN TRÃI DUPLEX 2 TẦNG 3 NGỦ 80m2 2 WC nhà đẹp,5350.0,167.0,32.0,3.0,"Tập thể, cư xá",Quận Thanh Xuân,72,25
"Bán nhà 4 tầng , ngõ 622 phố Minh khai, gần Times City",5350.0,167.0,32.0,4.0,Hướng Bắc,Quận Hai Bà Trưng,3,19
"NHÀ ĐẠI LA- SAU 1 NHÀ RA PHỐ- 28M- CHỈ 5,38 TỶ- NHÀ ĐẸP- NGÕ RỘNG",5350.0,167.0,32.0,3.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
"Bán nhà Mỹ Đình, Nam Từ Liêm. DT 37m2, 4 tầng, 4 ngủ. Giá 6.3 tỷ",5350.0,167.0,32.0,4.0,Hướng Tây Nam,Quận Nam Từ Liêm,7,24
ĐẲNG CẤP-MẶT PHỐ ĐÀM QUANG TRUNG 90M-8 TẦNG-THANG MÁY-FULL NỘI THẤT,5350.0,167.0,32.0,5.0,Hướng Đông,Quận Long Biên,8,23
"BÁN NHÀ TẬP THỂ TẦNG 1 MẶT NGÕ ĐẦU NGUYỄN TRÃI CHỈ 4,5 TỶ",5350.0,167.0,32.0,2.0,Hướng Đông,Quận Thanh Xuân,8,25
Bán Nhà 52 M Nguyễn Trãi - KINH DOANH - Ô TÔ - NGÕ THÔNG - 5.x tỷ,5200.0,100.0,52.0,5.0,"Nhà ngõ, hẻm",Quận Thanh Xuân,68,25
"Bán nhà đẹp 46m2, Lô Góc, Bùi Xương Trạch, Khương Đình, Thanh Xuân",5200.0,100.0,52.0,3.0,"Nhà ngõ, hẻm",Quận Thanh Xuân,68,25
"Nhà ngõ nông Thông Phong, Quận Đống Đa 2 Tầng Kép Kín",5200.0,100.0,52.0,2.0,Hướng Đông,Quận Đống Đa,8,27
NHÀ CẦU TÓ - TẢ THANH OAI - MẶT ĐƯỜNG CHÍNH KINH DOANH SẦM UẤT,5200.0,100.0,52.0,3.0,"Nhà mặt phố, mặt tiền",Huyện Thanh Trì,67,10
"Bán Nhà Yên Xá, Tân Triều 32m2,5T,3N, Ngõ Nông, Full Nội Thất, Giá Rẻ",5200.0,100.0,52.0,3.0,"Nhà ngõ, hẻm",Huyện Thanh Trì,68,10
"Bán Nhà Lô Góc Vương Thừa Vũ Thanh Xuân 48m2,4N Full Nội Thất Giá Tốt",5200.0,100.0,52.0,4.0,"Nhà ngõ, hẻm",Quận Thanh Xuân,68,25
"Bán Nhà Đẹp Vương Thừa Vũ,25m2,4T, Lô Góc, 2Thoáng, Ôtô Đỗ Cửa, Ở Luôn",5200.0,100.0,52.0,3.0,"Nhà ngõ, hẻm",Quận Thanh Xuân,68,25
"Bán nhà Vũ Tông Phan, Khương Hạ, Thanh Xuân 55m2, 2 Thoáng, Gần Ôtô",5200.0,100.0,52.0,3.0,"Nhà ngõ, hẻm",Quận Thanh Xuân,68,25
"Bán Nhà Đẹp Lê Trọng Tấn, 33m2,5T,3N, Phân Lô Gần Ôtô Ngõ Nông Ở Ngay",5200.0,100.0,52.0,3.0,"Nhà ngõ, hẻm",Quận Thanh Xuân,68,25
"Bán Nhà Đẹp Cù Chính Lan Thanh Xuân, 34m2,4T, Phân Lô Ngõ Nông Gần Phố",5200.0,100.0,52.0,2.0,"Nhà ngõ, hẻm",Quận Thanh Xuân,68,25
Bán căn hộ 3N chung cư Nam Đô 609 Trương Định. Sổ đỏ 103m,5200.0,100.0,52.0,3.0,Chung cư,Quận Hoàng Mai,0,21
"Bán Nhà Kim Giang 38m2,5T,3N Ngõ To, Thang Máy, GaZa, Kinh Doanh Đỉnh",5200.0,100.0,52.0,3.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
"Bán Nhà Khương Đình Thanh Xuân, 33m2,5T,4N, Ngõ Nông, Nhà Đẹp, Ở Sướng",5200.0,100.0,52.0,4.0,"Nhà ngõ, hẻm",Quận Thanh Xuân,68,25
"Bán nhà phố Hạ Đình 6,x tỷ – Hộ khẩu Thanh Xuân – Phân khúc cực hiếm!",5200.0,100.0,52.0,3.0,"Nhà ngõ, hẻm",Quận Thanh Xuân,68,25
"Bán Nhà Định Công Hạ, Hoàng Mai, 32m2, 5T, Nhà Mới, Ở Ngay, Giá Hợp Lý",5200.0,100.0,52.0,3.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
Bán nhà mặt phố Giáp Bát quận Hoàng Mai.Kinh doanh ô tô tránh nhau,5200.0,100.0,52.0,4.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
"HƠN 4 TỶ! CĂN HỘ KĐT DƯƠNG NỘI, 3 NGỦ, 2 WC, FULL NỘI THẤT",5200.0,100.0,52.0,3.0,Chung cư,Quận Hà Đông,0,22
Gia đình bán nhà Liền kề gần mp Cầu Giấy 92m2 MT 7.5m có hầm giá 30 tỉ,5200.0,100.0,52.0,5.0,Nhà biệt thự,Quận Cầu Giấy,66,18
"6 Tầng, Thang máy. Bán nhà Nguyễn Đình Hoàn-Cầu Giấy, 35m2 nhỉnh 7 tỉ",5200.0,100.0,52.0,5.0,"Nhà ngõ, hẻm",Quận Cầu Giấy,68,18
BÁN NHÀ THANH LÂN – NHÀ ĐẸP 5 TẦN5 – NGÕ NÔNG - FUL NỘI THẤT,13900.0,278.0,50.0,3.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
MỸ ĐÌNH_DÂN XÂY_39M 4T_50M Ô TÔ_2 THOÁNG_ GẦN ĐH THƯƠNG MẠI,13900.0,278.0,50.0,4.0,"Nhà ngõ, hẻm",Quận Nam Từ Liêm,68,24
"Cần bán căn góc 2PN+1,2WC 70m2 giá 3.2 tỷ tại Vinhomes Ocean Park",13900.0,278.0,50.0,2.0,Chung cư,Huyện Gia Lâm,0,2
"🔥🔥GẤP!! KHÔNG THỂ RẺ HƠN S402 98m 3n2vs, full đồ, tầng trung, sẵn sổ",13900.0,278.0,50.0,3.0,Chung cư,Quận Nam Từ Liêm,0,24
"NHÀ BÁN PHỐ ĐỊNH CÔNG 20M/4T/3 NGỦ /GIÁ 2,8 TỶ KHÔNG QUY HOẠCH",13900.0,278.0,50.0,2.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
BÁN NHÀ HOÀ BÌNH 3 – NAHF ĐẸP 4 TẦNG - TRƯỚC NHÀ 3M – 50M RA PHỐ,13900.0,278.0,50.0,3.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
Bán căn 2PN diện tích 68m2 giá 3.1 tỷ tại Vinhomes Ocean Park,13900.0,278.0,50.0,2.0,Chung cư,Huyện Gia Lâm,0,2
Bán nhà Phân Lô Khu Tập Thể Pin Phan Trọng Tuệ Thanh Trì,13900.0,278.0,50.0,4.0,"Nhà mặt phố, mặt tiền",Huyện Thanh Trì,67,10
🏡 BÁN NHÀ SIÊU ĐẸP - NGÕ THỤY KHUÊ - GẦN HỒ TÂY - DIỆN TÍCH 35M,13900.0,278.0,50.0,5.0,"Nhà ngõ, hẻm",Quận Tây Hồ,68,26
"CHÍNH CHỦ BÁN NHÀ TRUNG PHỤNG, NHÀ ĐẸP , NGÕ XE 3 GÁC , 35M, 7,9 TỶ",13900.0,278.0,50.0,4.0,"Nhà ngõ, hẻm",Quận Đống Đa,68,27
"MẶT PHỐ HOÀNG VĂN THÁI, THANH XUÂN - 38M - 6 TẦNG - Nhỉnh 15 Tỷ",13900.0,278.0,50.0,5.0,"Nhà mặt phố, mặt tiền",Quận Thanh Xuân,67,25
"BÁN CHUNG CƯ C3 NGỌC LÂM, NGUYỄN VĂN CỪ, Ở NGAY, OTO ĐỖ CỬA, FULL ĐỒ",13900.0,278.0,50.0,2.0,Hướng Bắc,Quận Long Biên,3,23
TẬP THỂ MẶT PHỐ CỔ THI SÁCH 80m2 SỔ ĐỎ NHÀ ĐẸP 2 NGỦ VIEW MẶT PHỐ Ô TO,13900.0,278.0,50.0,2.0,"Tập thể, cư xá",Quận Hai Bà Trưng,72,19
"[SIÊU HIẾM] PHÂN LÔ PHỐ TÂY SƠN, ĐỐNG ĐA - NGÕ TO NHƯ PHỐ - 52M CHỈ NH",13900.0,278.0,50.0,5.0,"Nhà mặt phố, mặt tiền",Quận Đống Đa,67,27
"Nhà dân xây Đào Tấn, ô tô đỗ gần, ô chờ thang máy. Nội thất cực đẹp",12500.0,189.0,66.0,4.0,"Nhà mặt phố, mặt tiền",Quận Ba Đình,67,16
"Siêu phẩm Tây Hồ! Nhà mới đẹp, 30m ô tô tránh, gần chợ, tiện ích",12500.0,189.0,66.0,3.0,"Nhà ngõ, hẻm",Quận Tây Hồ,68,26
CẦN BÁN NHÀ TAY HỒ - NHÀ ĐẸP Ở NGAY - GẦN TÂY HỒ LỘNG GIÓ,12500.0,189.0,66.0,3.0,"Nhà ngõ, hẻm",Quận Tây Hồ,68,26
Chung Cư Văn Điển - Tầng 1- BUÔN BÁN SẦM UẤT,12500.0,189.0,66.0,2.0,Chung cư,Huyện Thanh Trì,0,10
NHÀ MỚi KÍNH KOONG - GẦN PHỐ - FULL NỘI THẤT - NHIỀU TIỆN ÍCH XUNG Q,12500.0,189.0,66.0,3.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
Chỉ 690tr có ngay nhà 3 tầng trung tâm Đống Đa,12500.0,189.0,66.0,2.0,"Nhà ngõ, hẻm",Quận Đống Đa,68,27
"Bán nhà 6 tầng 30m2 gần chợ Thạch Bàn, Long Biên",12500.0,189.0,66.0,5.0,"Nhà ngõ, hẻm",Quận Long Biên,68,23
"Nhà đẹp ở ngay cầu Mai Động, 27/30m2, 5 tầng, full nội thất, 5.95 tỷ",12500.0,189.0,66.0,3.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
Chính chủ cần bán căn hộ ccmn phố bạch mai,12500.0,189.0,66.0,2.0,"Căn hộ dịch vụ, mini",Quận Hai Bà Trưng,1,19
SIÊU PHẨM CẦU GIẤY - NHÀ ĐẸP DÂN XÂY - NGHÁCH THÔNG - FULL NỘI THẤT,12500.0,189.0,66.0,3.0,"Nhà ngõ, hẻm",Quận Cầu Giấy,68,18
CHÍNH CHỦ BÁN NHÀ 6 TẦNG THANG MÁY 60M2 TỔ 2 THẠCH BÀN Ô TÔ VÀO NHÀ,12500.0,189.0,66.0,4.0,"Nhà ngõ, hẻm",Quận Long Biên,68,23
"Bán nhà rất đẹp ngõ 447 Ngọc Lâm, Long Biên, 46m2, 4 tầng, oto đỗ cửa",12500.0,189.0,66.0,3.0,"Nhà mặt phố, mặt tiền",Quận Long Biên,67,23
"CHỈ 3 TỶ! CĂN HỘ NGAY YÊN NGHĨA, 2 NGỦ, FULL NỘI THẤT",12500.0,189.0,66.0,2.0,Chung cư,Quận Hà Đông,0,22
"Trường chinh, 10m ra phố, mặt ngõ thông, nhà dân xây mới, 33m2*5T",6200.0,188.0,33.0,3.0,"Nhà ngõ, hẻm",Quận Đống Đa,68,27
"Bán nhà Kim Giang, Hoàng Mai, 6,6 tỷ, 32m2*5T, Ngõ thông, 2 thoáng",6200.0,188.0,33.0,3.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
Bán nhà mặt ngõ 8/3 kinh doanh đỉnh nhà đẹp quận Hai Bà Trưng,6200.0,188.0,33.0,5.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
"Bán chung cư Nơ Pháp Vân, 85m2, 3 phòng ngủ, 2 vệ sinh, giá tốt",6200.0,188.0,33.0,3.0,Chung cư,Quận Hoàng Mai,0,21
"Bán nhà phố Định Công, 38m2*4T, Ngõ bagac tránh, 2 thoáng, Gần phố",6200.0,188.0,33.0,4.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
"Phố Khương Đình, 6,8 tỷ 36m2*5T, Ngõ nông, Gần phố, Nhà đẹp 6,8 tỷ",6200.0,188.0,33.0,4.0,"Nhà ngõ, hẻm",Quận Thanh Xuân,68,25
"Bán nhanh chung cư Tứ Hiệp Plaza, 65m2, 2 ngủ 2 vệ sinh, giá đẹp",6200.0,188.0,33.0,2.0,Chung cư,Huyện Thanh Trì,0,10
"Bán nhà Bùi Xương Trạch, 33m2*4T, Lô Góc, Ngõ rộng, Gần Ô Tô",6200.0,188.0,33.0,3.0,"Nhà ngõ, hẻm",Quận Thanh Xuân,68,25
"Phố Bùi Xương Trạch 38m2*6T Thang máy, Ngõ thông ô tô, Kinh doanh",6200.0,188.0,33.0,4.0,"Nhà ngõ, hẻm",Quận Thanh Xuân,68,25
BÁN NHÀ --TRÊN PHỐ ĐƯỜNG LÁNG – KINH DOANH HÁI RA TIỀN,6200.0,188.0,33.0,3.0,"Nhà mặt phố, mặt tiền",Quận Đống Đa,67,27
"32m2, nhà full nội thất, 2 tầng, Thanh Xuân, chỉ 1,55 tỷ.",6200.0,188.0,33.0,2.0,"Nhà ngõ, hẻm",Quận Thanh Xuân,68,25
CẦN BÁN NHÀ THẠCH BÀN LONG BIÊN HÀ NỘI.,6200.0,188.0,33.0,3.0,Hướng Đông Bắc,Quận Long Biên,9,23
Căn Hộ 3 Ngủ ZenPark - Ocean Park Full Đồ Đep Giá Chỉ 4.9 Tỷ Bao Phí,6200.0,188.0,33.0,3.0,Hướng Đông Bắc,Huyện Gia Lâm,9,2
VĨNH HƯNG - DƯƠNG VĂN BÉ - 38M2 - 4 TẦNG - CHỈ 5.8 TỶ.,6200.0,188.0,33.0,3.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
"Nhà phố Khương Đình 60m2*4T, Ngõ thông thoáng, Kinh Doanh, Gần phố",6200.0,188.0,33.0,4.0,"Nhà ngõ, hẻm",Quận Thanh Xuân,68,25
Nhà mới xây tại Chương Dương Độ-hộ khẩu Hoàn Kiếm,6200.0,188.0,33.0,3.0,"Nhà ngõ, hẻm",Quận Hoàn Kiếm,68,20
bán nhà tập thể nguyễn khánh toàn giá đầu tư 50m gias 3 tỉ,6200.0,188.0,33.0,2.0,"Tập thể, cư xá",Quận Cầu Giấy,72,18
Cần bán nhà,6200.0,188.0,33.0,2.0,Hướng Nam,Quận Hai Bà Trưng,4,19
"BÁN GẤP NHÀ ĐẸP VỊ TRÍ VÀNG,30m2,3 TẦNG,HÀ TRÌ HÀ ĐÔNG GIÁ HƠN 3 TỶ",6200.0,188.0,33.0,3.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
"Nhỉnh 2 tỷ có nhà 45m2 x 3 tầng đẹp phố Định Công Hạ, Hoàng Mai, HN.",115.0,1.1,105.0,3.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
SIÊU PHẨM CĂN 3PN2VS VIEW HOA HẬU KHÔNG BỊ CHE CHẮN GIÁ 3 TỶ690TR VOCP,115.0,1.1,105.0,3.0,Chung cư,Huyện Gia Lâm,0,2
"CỰC HIẾM!! Ngõ 322 Mỹ Đình - 6 tầng thang máy - Chỉ 7,5 tỷ",115.0,1.1,105.0,3.0,"Nhà mặt phố, mặt tiền",Quận Nam Từ Liêm,67,24
🏠 BÁN NHÀ 5 TẦNG ĐẸP – NGÕ THÔNG – GẦN VÀNH ĐAI 4 – ĐÔNG LA – HOÀI ĐỨC,115.0,1.1,105.0,3.0,Hướng Đông Nam,Huyện Hoài Đức,10,3
"Nhà Yên Sơn, Quốc Oai, Lô góc. 47.2m2 xây 3 tầng. Vị trí cực đẹp",115.0,1.1,105.0,3.0,"Nhà ngõ, hẻm",Huyện Quốc Oai,68,7
"Bán nhà Tân Mai DT 25m ,5 tầng ,Giá chào 5.3 tỷ",115.0,1.1,105.0,3.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
"Nhà 3 tầng, UBND Đại Mỗ, 2 thoáng. Ngõ thông,ôtô cách 20m",115.0,1.1,105.0,4.0,"Nhà ngõ, hẻm",Quận Nam Từ Liêm,68,24
"NHÀ BÁN PHỐ TÂN KHAI VĨNH HƯNG 30M/5T/3 NGỦ / GIÁ 5,85 TỶ /10M RA OTO",115.0,1.1,105.0,3.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
NHÀ BÁN PHỐ ĐẠI LA DÂN XÂY 35M/5T/3 NGỦ /GIÁ 7 TỶ GẦN PHỐ,115.0,1.1,105.0,3.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
NHÀ CẤP 4 mới xây gần mặt đường Lĩnh Nam,115.0,1.1,105.0,2.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
Hiếm? DT khủng 50m2- 4 tầng có Sân sau-Ô Tô đỗ gần Ở Luôn. 500m ra ĐL,115.0,1.1,105.0,4.0,"Nhà ngõ, hẻm",Huyện Hoài Đức,68,3
BÁN nhà riêng phố mình khai 45m 5Tầng xây mới koong,115.0,1.1,105.0,4.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
CẦN BÁN NHÀ THẠCH BÀN LONG BIÊN HÀ NỘI.,5600.0,175.0,32.0,3.0,Hướng Đông,Quận Long Biên,8,23
BÁN NHANH CĂN 2PN2VS+1 CĂN GÓC 70m2 FULL NỘI THẤT GIÁ 3 TỶ200TR OCP,5600.0,175.0,32.0,2.0,Chung cư,Huyện Gia Lâm,0,2
CẦN BÁN NHÀ THẠCH BÀN LONG BIÊN HÀ NỘI.,5600.0,175.0,32.0,3.0,Hướng Đông Nam,Quận Long Biên,10,23
🌟 SIÊU PHẨM PHỐ ĐỘI CẤN – 6 TẦNG THANG MÁY – 46M² – 4 NGỦ – 8.55 TỶ!🌟,5600.0,175.0,32.0,4.0,"Nhà ngõ, hẻm",Quận Ba Đình,68,16
Nhà thoáng ngõ rộng 48 mx4T Khương đình ở cho thuê Giá 9.3 tỷ,5600.0,175.0,32.0,3.0,"Nhà ngõ, hẻm",Quận Thanh Xuân,68,25
CẦN BÁN NHÀ CỔ LINH LONG BIÊN HÀ NỘI.,5600.0,175.0,32.0,3.0,Hướng Đông Bắc,Quận Long Biên,9,23
BÁN NHÀ QUANG LÃM HÀ ĐÔNG HN XÂY MỚI LÔ GÓC OTO DT35M X GIÁ 5.35 TỶ,5600.0,175.0,32.0,3.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
"Bán nhà Thanh Bình, Mỗ Lao HĐ HN gần ô tô dân xây dt 36m2 giá 6.98 tỷ",5600.0,175.0,32.0,3.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
"Bán nhà tại Nguyễn Văn trỗi HĐHN view đẹp gần ô tô dt36m2, giá 6.98 tỷ",5600.0,175.0,32.0,3.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
Bán nhà Phùng Hưng Phú La HĐHN Gần oto xây mới dt 35m x gá 5.58 tỷ,5600.0,175.0,32.0,3.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
BÁN GẤP SIÊU PHẨM CCMN 48m2 2PN LẠC LONG QUÂN HÀ NỘI,5600.0,175.0,32.0,2.0,Chung cư,Quận Tây Hồ,0,26
"BÁN NHANH căn góc 2n+1,2vs giá chỉ 2.26 tỷ tại OCP (tặng nội thất)",5600.0,175.0,32.0,2.0,Chung cư,Huyện Gia Lâm,0,2
BÁN NHÀ KIM MÃ - BA ĐÌNH - 57m,7900.0,139.0,57.0,2.0,"Nhà ngõ, hẻm",Quận Ba Đình,68,16
HIẾM XUÂN LA - THANG MÁY - GẦN PHỐ - VÀI BƯỚC RA HỒ TÂY,7900.0,139.0,57.0,4.0,"Nhà ngõ, hẻm",Quận Tây Hồ,68,26
"Bán nhà ngô gia tự 33m2 dân xây 3 tầng , móng 5 tầng , lô góc cực đẹp.",7900.0,139.0,57.0,2.0,"Nhà ngõ, hẻm",Quận Long Biên,68,23
"Bán gấp Nhà Đội Cấn, Ngõ oto, thang máy, nhà mới đẹp siêu thoáng 38m2",7900.0,139.0,57.0,4.0,"Nhà ngõ, hẻm",Quận Ba Đình,68,16
"(SIÊU PHẨM) 2n+1 64m căn góc,view bể bơi full đồ đẹp như hình, giá tốt",7900.0,139.0,57.0,2.0,Chung cư,Quận Nam Từ Liêm,0,24
"Nhà PHú Lương,o to đậu cách 1 nhà, 32m-5T-3pN về ở ngay,gần KĐG PL",7900.0,139.0,57.0,3.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
"BÁN NHANH TRONG TUẦN, NHÀ ĐẸP VẠN PHÚC 46M, 6.2 Tỷ",7900.0,139.0,57.0,3.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
Bán nhà phố Bạch Mai- 5 tầng dân xây- ngõ nông rộng- 34m2- 7.4 tỷ,7900.0,139.0,57.0,5.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
"BÁN NHÀ LA KHÊ - 40M2 - THANG MÁY - Ô TÔ GẦN - MT 7,5M - CHỈ 6 TỶ 6",7900.0,139.0,57.0,4.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
"Bán nhà Bùi Xương Trạch, 35m2*5T, Ngõ bagac đỗ cửa, 2 thoáng, 6,8 tỷ",7900.0,139.0,57.0,4.0,"Nhà ngõ, hẻm",Quận Thanh Xuân,68,25
"Nguyễn Văn Huyên! 1 phút ra phố lô góc mới full nội thất, ở ngay, 41m2",7900.0,139.0,57.0,4.0,"Nhà ngõ, hẻm",Quận Cầu Giấy,68,18
"chính chủ nhờ bán gấp căn 39m2 phố hồng mai, oto đỗ cửa giá hơn 5ty",7900.0,139.0,57.0,2.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
"Bán nhà Yên Nghĩa Hà Đông 37m2*3T*3Pn ô tô vào nhà chỉ với 3,7 tỷ",7900.0,139.0,57.0,3.0,Hướng Đông Nam,Quận Hà Đông,10,22
"Bán Nhà 4 Tầng, 37m²*4T*5Pn, Chỉ 4,4 Tỷ Tại Nhân Trạch-Phú Lương",7900.0,139.0,57.0,5.0,Hướng Đông Bắc,Quận Hà Đông,9,22
TỨ LIÊN mới_33m²_6 Tầng thoáng sáng_khu an ninh cao !,7900.0,139.0,57.0,4.0,"Nhà ngõ, hẻm",Quận Tây Hồ,68,26
"Bán chung cư Bình Vượng 200 Quang Trung 146m2, 3 ngủ, 2 vs chỉ 5.15 tỷ",7900.0,139.0,57.0,3.0,Chung cư,Quận Hà Đông,0,22
"NHÀ THANH LÃM LÔ GÓC 2 MẶT THOÁNG 4,65 TỶ CẠNH ĐH ĐẠI NAM",7900.0,139.0,57.0,3.0,Hướng Tây Nam,Quận Hà Đông,7,22
Nhà Yên Nghĩa Hà Đông Thang Máy Sổ Vuông mặt tiền 6m Ô Tô Lùi Cửa,7900.0,139.0,57.0,5.0,Hướng Đông Nam,Quận Hà Đông,10,22
"Bán nhà phân lô Xa La Hà Đông, 55m2x4T, 5m MT, giá hơn 9 tỷ, ô tô trán",9900.0,220.0,45.0,4.0,"Nhà mặt phố, mặt tiền",Quận Hà Đông,67,22
"Căn VIP nhất tầng, DT 145m2, giá 10,6 tỷ, TTS CK 8% ở Melody Linh Đàm",9900.0,220.0,45.0,3.0,Hướng Tây Bắc,Quận Hoàng Mai,6,21
Bán nhà chung cư,9900.0,220.0,45.0,4.0,Hướng Tây Bắc,Huyện Thanh Trì,6,10
NHÀ ĐẸP VẠN PHÚC Ở NGAY- CÁCH OTO 5m-DT 55m*5T -5 NGỦ HƠN 6 tỷ,9900.0,220.0,45.0,5.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
"Bán nhà Hoàng Quốc Việt- DT 45m, 6 T, Thang Máy- Gần Đại Học Điện Lực",9900.0,220.0,45.0,4.0,"Nhà ngõ, hẻm",Quận Bắc Từ Liêm,68,17
"Bán Nhà Kinh Doanh Trường Chinh 35m, 3 tầng, mt 3.8m, giá 9.65 tỷ.",9900.0,220.0,45.0,2.0,"Nhà ngõ, hẻm",Quận Đống Đa,68,27
"Bán Căn Biệt Thự Song Lập Đẳng Cấp 318m, 3 tầng, mt 11m, giá 98.6 tỷ.",9900.0,220.0,45.0,4.0,"Nhà mặt phố, mặt tiền",Quận Hoàng Mai,67,21
"Siêu hot CC 2PN, 2WC tại West C - Vinhomes Smart City, 5,3 tỷ, 63m2",9900.0,220.0,45.0,2.0,Chung cư,Quận Nam Từ Liêm,0,24
"Siêu ngon, Láng , oto gần, ngõ nông, nở hậu, dân xây, 36m2, 5T, 6.1 tỷ",6100.0,169.0,36.0,3.0,"Nhà ngõ, hẻm",Quận Đống Đa,68,27
"Bán nhanh chung cư Mipec Kiến Hưng, Hà Đông, 79m2, 3 ngủ, giá tốt",6100.0,169.0,36.0,3.0,Chung cư,Quận Hà Đông,0,22
"Cần tiền bán căn 2N+2vs 68m2 chỉ 3,1 tỷ tại vinhomes ocean park",6100.0,169.0,36.0,2.0,Chung cư,Huyện Gia Lâm,0,2
Khương Trung-TX- 8t thang máy- ô tô- kinh doanh- Ngõ thông- 16.5 tỷ,6100.0,169.0,36.0,4.0,Hướng Tây Nam,Quận Thanh Xuân,7,25
căn hộ rice city tây nam linh đàm 2 ngủ,6100.0,169.0,36.0,2.0,Chung cư,Quận Hoàng Mai,0,21
"Bán nhanh chung cư Mipec Kiến Hưng, Hà Đông, 51m2, 2 ngủ, giá tốt",6100.0,169.0,36.0,2.0,Chung cư,Quận Hà Đông,0,22
SIÊU PHẨM CĂN 2PN2VS VIEW THOÁNG CÂY XANH TẶNG NỘI THẤT GIÁ 2 TỶ990TR,6100.0,169.0,36.0,2.0,Chung cư,Huyện Gia Lâm,0,2
"Nhà Đối Diện Aeon Full Nội Thất, Ngõ Nông Thoáng – 5.x tỷ",6100.0,169.0,36.0,3.0,Hướng Tây Bắc,Quận Long Biên,6,23
"Chính chủ bán chung cư CT1A Hàm Nghi,dt 105m,3pn,2 vs",6100.0,169.0,36.0,3.0,Chung cư,Quận Nam Từ Liêm,0,24
"TT Bách Khoa, 85m2 (35m2 sổ), 3 ngủ, 2wc, 2 thoáng, nhỉnh 4 tỷ.",6100.0,169.0,36.0,3.0,"Tập thể, cư xá",Quận Hai Bà Trưng,72,19
"Cắt Lỗ Căn 2PN góc/2VS Chỉ 3,2 Tỷ tại Vinhomes Ocean Park",6100.0,169.0,36.0,2.0,Chung cư,Huyện Gia Lâm,0,2
căn hộ HH Linh Đàm 72m 2 ngủ full nội thất,6100.0,169.0,36.0,2.0,Chung cư,Quận Hoàng Mai,0,21
"Bán căn góc chung cư FLC Star Tower, Hà Đông 100m2, 3 ngủ, 2 VS",6100.0,169.0,36.0,3.0,Chung cư,Quận Hà Đông,0,22
Căn góc tầng trung 3 mặt view Bluestar Trâu Quỳ chỉ 3.5 tỷ siêu hiếm,6100.0,169.0,36.0,2.0,Chung cư,Huyện Gia Lâm,0,2
BÁN NHÀ QUANG TRUNG HÀ ĐÔNG 4 tầng 33m2 mới đẹp,6100.0,169.0,36.0,3.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
NHÀ NGỌC THUỴ- DÂN XÂY LÔ GÓC- 4 NGỦ FULL ĐỒ- 38M 4 TẦNG 6.3 TỶ- SĐCC,6100.0,169.0,36.0,4.0,"Nhà ngõ, hẻm",Quận Long Biên,68,23
